ID;VALOR_PARCELA;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;VALOR_TOTAL;TOTAL_PARCELAS;PARCELAS_PAGAS;PARCELAS_NAO_PAGAS
37905;"147,16";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1765,92";12;12;0
37906;"190,66";0;0;0;0;0;0;;;;;;;;;;"1143,96";6;6;0
37907;"116,7";0;;;;;;;;;;;;;;;"116,7";1;1;0
37908;"57,35";0;0;0;0;0;0;0;0;0;0;;;;;;"573,5";10;10;0
37909;"67,75";0;0;0;0;0;0;0;0;0;0;0;0;;;;813;12;12;0
37910;27;0;0;0;;;;;;;;;;;;;81;3;3;0
37911;"57,12";0;0;0;0;0;0;;;;;;;;;;"342,72";6;6;0
37912;"229,19";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"3437,85";15;15;0
37913;"89,89";0;0;0;0;0;0;0;0;0;0;;;;;;"898,9";10;10;0
37914;"31,4";0;0;0;0;0;0;;;;;;;;;;"188,4";6;6;0
37915;"216,39";0;0;0;0;0;;;;;;;;;;;"1081,95";5;5;0
37916;"245,13";0;0;0;0;0;0;0;0;0;0;0;0;;;;"2941,56";12;12;0
37917;49;0;;;;;;;;;;;;;;;49;1;1;0
37918;"81,9";0;0;0;0;0;0;0;0;0;0;;;;;;819;10;10;0
37919;"99,09";0;0;0;0;0;0;0;0;0;0;;;;;;"990,9";10;10;0
37920;"73,98";0;0;0;0;0;0;;;;;;;;;;"443,88";6;6;0
37921;"188,18";0;;;;;;;;;;;;;;;"188,18";1;1;0
37922;"52,06";0;0;0;0;0;0;0;0;0;0;;;;;;"520,6";10;10;0
37923;"193,61";0;0;;;;;;;;;;;;;;"387,22";2;2;0
37924;"87,24";0;0;0;0;0;0;0;0;;;;;;;;"697,92";8;8;0
37925;"9,83";0;0;0;0;0;0;;;;;;;;;;"58,98";6;6;0
37926;"114,06";0;0;0;0;0;0;;;;;;;;;;"684,36";6;6;0
37927;"160,62";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1927,44";12;12;0
37928;"591,05";0;0;0;0;0;0;0;0;;;;;;;;"4728,4";8;8;0
37929;"10,5";0;0;0;0;;;;;;;;;;;;42;4;4;0
37930;"86,88";0;0;0;0;0;0;0;;;;;;;;;"608,16";7;7;0
37931;"51,12";0;0;0;0;0;0;0;0;0;0;;;;;;"511,2";10;10;0
37932;311;0;;;;;;;;;;;;;;;311;1;1;0
37933;764;0;;;;;;;;;;;;;;;764;1;1;0
37934;"186,53";0;0;0;0;0;0;0;0;0;0;0;0;;;;"2238,36";12;12;0
37935;"80,03";0;0;0;0;0;;;;;;;;;;;"400,15";5;5;0
37936;"146,28";0;0;0;0;0;0;;;;;;;;;;"877,68";6;6;0
37937;"98,54";0;0;0;0;0;;;;;;;;;;;"492,7";5;5;0
37938;"100,86";0;0;0;0;0;;;;;;;;;;;"504,3";5;5;0
37939;39;0;0;;;;;;;;;;;;;;78;2;2;0
37940;"134,28";0;0;0;0;0;0;0;0;;;;;;;;"1074,24";8;8;0
37941;"23,9";0;0;0;0;0;0;;;;;;;;;;"143,4";6;6;0
37942;"94,86";0;0;0;0;0;0;0;;;;;;;;;"664,02";7;7;0
37943;"124,09";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1861,35";15;15;0
37944;"21,81";0;0;0;0;0;0;;;;;;;;;;"130,86";6;6;0
37945;44;0;0;0;0;0;0;;;;;;;;;;264;6;6;0
37946;"99,9";0;0;0;0;0;0;;;;;;;;;;"599,4";6;6;0
37947;"257,85";0;0;0;0;0;0;;;;;;;;;;"1547,1";6;6;0
37948;"19,9";0;0;0;0;0;0;;;;;;;;;;"119,4";6;6;0
37949;"89,88";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1078,56";12;12;0
37950;39;0;0;0;0;0;0;0;0;0;0;;;;;;390;10;10;0
37951;"50,92";0;0;0;0;0;0;0;0;;;;;;;;"407,36";8;8;0
37952;"83,49";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1001,88";12;12;0
37953;"26,77";0;0;0;0;0;;;;;;;;;;;"133,85";5;5;0
37954;"102,88";0;0;0;0;0;0;0;0;0;;;;;;;"925,92";9;9;0
37955;"113,95";0;0;0;0;0;0;0;0;0;0;;;;;;"1139,5";10;10;0
37956;"137,42";0;0;0;0;0;0;0;0;;;;;;;;"1099,36";8;8;0
37957;156;0;0;0;0;;;;;;;;;;;;624;4;4;0
37958;"66,83";0;0;0;0;0;0;0;0;0;0;;;;;;"668,3";10;10;0
37959;79;1;1;1;1;1;1;1;1;;;;;;;;632;8;0;8
37960;"37,1";0;0;0;0;0;0;0;0;0;0;;;;;;371;10;10;0
37961;58;0;0;0;;;;;;;;;;;;;174;3;3;0
37962;"67,01";0;0;0;0;0;0;0;0;;;;;;;;"536,08";8;8;0
37963;"269,9";0;0;0;;;;;;;;;;;;;"809,7";3;3;0
37964;"73,28";0;0;0;0;0;0;0;;;;;;;;;"512,96";7;7;0
37965;"132,89";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1594,68";12;12;0
37966;"46,51";0;0;0;0;0;0;;;;;;;;;;"279,06";6;6;0
37967;"139,9";0;0;0;0;0;0;0;0;0;0;;;;;;1399;10;10;0
37968;"76,81";0;0;0;0;0;0;0;0;0;0;;;;;;"768,1";10;10;0
37969;"37,96";0;0;0;0;0;0;0;0;;;;;;;;"303,68";8;8;0
37970;"32,49";0;0;0;0;0;0;0;0;0;0;0;0;;;;"389,88";12;12;0
37971;"36,12";0;0;0;0;0;0;;;;;;;;;;"216,72";6;6;0
37972;"26,56";0;0;0;0;0;0;;;;;;;;;;"159,36";6;6;0
37973;"97,9";0;0;0;0;0;;;;;;;;;;;"489,5";5;5;0
37974;"42,28";0;0;0;0;0;0;0;0;0;0;;;;;;"422,8";10;10;0
37975;"194,55";0;0;0;0;0;0;0;0;;;;;;;;"1556,4";8;8;0
37976;"11,94";0;0;0;0;0;0;;;;;;;;;;"71,64";6;6;0
37977;"77,48";0;0;0;0;0;0;0;0;0;0;;;;;;"774,8";10;10;0
37978;"76,93";0;0;0;0;0;0;0;;;;;;;;;"538,51";7;7;0
37979;"88,72";0;0;0;0;0;0;;;;;;;;;;"532,32";6;6;0
37980;"8,56";0;0;0;0;0;0;;;;;;;;;;"51,36";6;6;0
37981;"117,29";0;0;0;0;0;0;;;;;;;;;;"703,74";6;6;0
37982;"123,25";0;0;0;0;0;0;;;;;;;;;;"739,5";6;6;0
37983;"117,91";0;0;0;0;0;0;0;0;0;0;;;;;;"1179,1";10;10;0
37984;"149,42";0;0;0;0;0;0;0;0;;;;;;;;"1195,36";8;8;0
37985;"29,35";0;0;0;0;0;0;0;0;0;0;;;;;;"293,5";10;10;0
37986;"45,66";0;0;0;0;;;;;;;;;;;;"182,64";4;4;0
37987;"65,04";0;0;0;0;0;0;;;;;;;;;;"390,24";6;6;0
37988;"67,72";0;0;0;0;0;0;0;0;0;0;;;;;;"677,2";10;10;0
37989;"18,26";0;0;0;0;0;0;;;;;;;;;;"109,56";6;6;0
37990;"336,1";0;0;0;0;0;0;;;;;;;;;;"2016,6";6;6;0
37991;"57,72";0;0;0;0;0;0;0;;;;;;;;;"404,04";7;7;0
37992;"208,94";0;0;0;0;0;0;0;0;;;;;;;;"1671,52";8;8;0
37993;"56,74";0;0;0;0;0;0;;;;;;;;;;"340,44";6;6;0
37994;"100,86";0;0;0;0;0;0;0;0;0;0;;;;;;"1008,6";10;10;0
37995;"125,64";0;0;0;0;0;0;;;;;;;;;;"753,84";6;6;0
37996;"51,02";0;0;0;0;0;0;0;0;0;0;;;;;;"510,2";10;10;0
37997;"7,5";0;0;0;0;;;;;;;;;;;;30;4;4;0
37998;"138,39";0;0;0;0;0;0;0;0;0;0;;;;;;"1383,9";10;10;0
37999;145;0;0;0;0;;;;;;;;;;;;580;4;4;0
38000;"29,37";0;0;0;0;;;;;;;;;;;;"117,48";4;4;0
38001;"86,4";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1036,8";12;12;0
38002;"57,32";0;0;;;;;;;;;;;;;;"114,64";2;2;0
38003;55;0;0;0;0;0;0;0;0;0;0;;;;;;550;10;10;0
38004;"61,5";0;0;0;0;;;;;;;;;;;;246;4;4;0
38005;"20,75";0;0;0;0;0;0;;;;;;;;;;"124,5";6;6;0
38006;"44,56";0;0;0;0;0;0;;;;;;;;;;"267,36";6;6;0
38007;"135,94";0;0;0;0;0;0;0;0;0;0;;;;;;"1359,4";10;10;0
38008;"68,96";0;0;0;0;0;0;0;0;;;;;;;;"551,68";8;8;0
38009;"161,46";0;0;0;0;0;;;;;;;;;;;"807,3";5;5;0
38010;"124,85";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1498,2";12;12;0
38011;"1,62";0;0;0;0;0;0;0;0;0;0;;;;;;"16,2";10;10;0
38012;"62,69";0;0;0;;;;;;;;;;;;;"188,07";3;3;0
38013;"37,63";0;0;0;0;;;;;;;;;;;;"150,52";4;4;0
38014;"19,46";0;0;0;0;0;0;;;;;;;;;;"116,76";6;6;0
38015;"75,88";0;0;0;0;0;0;0;0;0;0;;;;;;"758,8";10;10;0
38016;409;0;;;;;;;;;;;;;;;409;1;1;0
38017;69;0;0;0;;;;;;;;;;;;;207;3;3;0
38018;"62,22";0;0;0;0;0;0;0;0;0;0;;;;;;"622,2";10;10;0
38019;"41,87";0;0;0;0;0;0;;;;;;;;;;"251,22";6;6;0
38020;"53,96";0;0;0;0;0;0;0;0;0;0;0;0;;;;"647,52";12;12;0
38021;"76,71";0;0;0;0;0;0;0;0;0;0;0;0;;;;"920,52";12;12;0
38022;"147,6";0;0;0;0;0;0;0;0;0;0;;;;;;1476;10;10;0
38023;21;0;0;0;0;0;0;;;;;;;;;;126;6;6;0
38024;"87,92";0;0;0;0;0;0;;;;;;;;;;"527,52";6;6;0
38025;1399;0;;;;;;;;;;;;;;;1399;1;1;0
38026;"25,72";0;0;;;;;;;;;;;;;;"51,44";2;2;0
38027;"26,33";0;0;0;0;0;0;;;;;;;;;;"157,98";6;6;0
38028;"169,51";0;0;0;;;;;;;;;;;;;"508,53";3;3;0
38029;"215,48";0;0;0;0;0;0;0;0;;;;;;;;"1723,84";8;8;0
38030;"118,18";0;0;0;0;0;0;0;;;;;;;;;"827,26";7;7;0
38031;"157,21";0;0;0;0;0;0;0;0;0;0;;;;;;"1572,1";10;10;0
38032;"63,9";0;0;0;0;0;0;0;0;0;0;0;0;;;;"766,8";12;12;0
38033;"48,18";0;0;0;0;0;;;;;;;;;;;"240,9";5;5;0
38034;1000;0;;;;;;;;;;;;;;;1000;1;1;0
38035;"215,9";0;0;0;0;;;;;;;;;;;;"863,6";4;4;0
38036;"72,79";0;0;0;0;0;;;;;;;;;;;"363,95";5;5;0
38037;"18,5";0;0;0;0;0;0;;;;;;;;;;111;6;6;0
38038;"102,05";0;0;0;0;0;0;0;0;0;0;;;;;;"1020,5";10;10;0
38039;"54,9";0;0;0;0;0;0;0;0;0;0;;;;;;549;10;10;0
38040;"105,95";0;0;0;0;0;0;0;0;;;;;;;;"847,6";8;8;0
38041;"30,17";0;0;0;0;0;0;0;0;0;0;;;;;;"301,7";10;10;0
38042;"114,16";0;0;0;0;0;0;;;;;;;;;;"684,96";6;6;0
38043;"161,56";0;0;0;0;0;0;0;0;0;0;;;;;;"1615,6";10;10;0
38044;"75,62";0;;;;;;;;;;;;;;;"75,62";1;1;0
38045;"43,11";0;0;0;0;0;0;0;0;0;0;;;;;;"431,1";10;10;0
38046;"51,52";0;0;0;0;0;0;0;0;0;0;;;;;;"515,2";10;10;0
38047;"118,15";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1417,8";12;12;0
38048;"197,34";0;0;0;0;0;0;0;0;0;;;;;;;"1776,06";9;9;0
38049;159;0;0;0;0;0;0;0;0;0;0;;;;;;1590;10;10;0
38050;149;0;;;;;;;;;;;;;;;149;1;1;0
38051;69;0;0;0;0;0;;;;;;;;;;;345;5;5;0
38052;"97,46";0;0;0;0;0;0;;;;;;;;;;"584,76";6;6;0
38053;"110,81";1;;;;;;;;;;;;;;;"110,81";1;0;1
38054;"100,79";0;0;0;0;;;;;;;;;;;;"403,16";4;4;0
38055;"282,09";0;0;0;0;0;0;0;0;0;0;0;0;;;;"3385,08";12;12;0
38056;"31,95";0;0;0;0;0;0;0;0;0;0;;;;;;"319,5";10;10;0
38057;92;0;0;0;0;0;0;0;0;0;0;;;;;;920;10;10;0
38058;"89,49";0;0;0;0;;;;;;;;;;;;"357,96";4;4;0
38059;"12,95";0;0;0;0;0;0;;;;;;;;;;"77,7";6;6;0
38060;"48,78";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"731,7";15;15;0
38061;"112,07";0;0;;;;;;;;;;;;;;"224,14";2;2;0
38062;"8,16";0;0;0;0;0;0;;;;;;;;;;"48,96";6;6;0
38063;"216,37";1;;;;;;;;;;;;;;;"216,37";1;0;1
38064;"16,9";0;0;0;0;0;0;;;;;;;;;;"101,4";6;6;0
38065;40;0;;;;;;;;;;;;;;;40;1;1;0
38066;"45,55";0;0;0;;;;;;;;;;;;;"136,65";3;3;0
38067;"172,59";0;0;0;0;0;0;0;0;;;;;;;;"1380,72";8;8;0
38068;"510,95";0;0;0;0;0;0;;;;;;;;;;"3065,7";6;6;0
38069;"137,18";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"2057,7";15;15;0
38070;"152,41";0;0;0;0;0;;;;;;;;;;;"762,05";5;5;0
38071;"69,72";0;0;0;0;0;0;0;0;0;0;;;;;;"697,2";10;10;0
38072;"119,12";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1786,8";15;15;0
38073;"222,44";0;0;0;0;0;0;0;0;0;0;0;0;;;;"2669,28";12;12;0
38074;"84,35";0;0;0;0;0;0;0;0;0;0;;;;;;"843,5";10;10;0
38075;"142,67";0;0;0;;;;;;;;;;;;;"428,01";3;3;0
38076;"18,5";0;0;0;0;0;0;;;;;;;;;;111;6;6;0
38077;"43,38";0;0;0;0;0;0;;;;;;;;;;"260,28";6;6;0
38078;"56,33";0;0;0;;;;;;;;;;;;;"168,99";3;3;0
38079;209;0;;;;;;;;;;;;;;;209;1;1;0
38080;"23,45";0;0;0;0;;;;;;;;;;;;"93,8";4;4;0
38081;"266,86";0;0;0;0;0;0;0;0;0;0;;;;;;"2668,6";10;10;0
38082;"130,85";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1570,2";12;12;0
38083;"115,05";0;0;0;0;0;0;;;;;;;;;;"690,3";6;6;0
38084;"79,99";0;0;0;0;0;;;;;;;;;;;"399,95";5;5;0
38085;"98,08";0;0;0;0;0;0;0;0;0;0;;;;;;"980,8";10;10;0
38086;"40,64";0;;;;;;;;;;;;;;;"40,64";1;1;0
38087;"45,62";0;0;0;;;;;;;;;;;;;"136,86";3;3;0
38088;"52,39";0;0;0;0;0;0;0;0;0;0;;;;;;"523,9";10;10;0
38089;"37,13";0;0;0;0;0;0;;;;;;;;;;"222,78";6;6;0
38090;"89,87";0;0;0;;;;;;;;;;;;;"269,61";3;3;0
38091;"82,44";0;0;0;0;0;0;0;0;0;0;;;;;;"824,4";10;10;0
38092;"38,56";0;0;0;;;;;;;;;;;;;"115,68";3;3;0
38093;"196,29";0;0;0;0;0;;;;;;;;;;;"981,45";5;5;0
38094;139;0;0;0;0;0;0;0;0;0;0;0;0;;;;1668;12;12;0
38095;"68,11";0;0;0;0;0;0;0;0;0;0;;;;;;"681,1";10;10;0
38096;"116,84";0;0;0;0;0;0;0;0;0;0;;;;;;"1168,4";10;10;0
38097;"28,63";0;0;0;0;;;;;;;;;;;;"114,52";4;4;0
38098;"91,26";0;0;0;0;0;0;;;;;;;;;;"547,56";6;6;0
38099;"24,89";0;0;0;0;0;0;;;;;;;;;;"149,34";6;6;0
38100;"57,36";0;0;0;0;0;0;0;0;0;0;;;;;;"573,6";10;10;0
38101;"31,88";0;0;0;0;0;0;0;0;0;0;0;0;;;;"382,56";12;12;0
38102;"42,49";0;0;;;;;;;;;;;;;;"84,98";2;2;0
38103;"95,39";0;;;;;;;;;;;;;;;"95,39";1;1;0
38104;"56,97";0;0;0;;;;;;;;;;;;;"170,91";3;3;0
38105;"62,75";0;0;0;0;0;0;0;0;0;0;;;;;;"627,5";10;10;0
38106;"32,85";0;0;0;0;;;;;;;;;;;;"131,4";4;4;0
38107;"61,02";0;0;0;0;0;0;;;;;;;;;;"366,12";6;6;0
38108;"44,5";0;0;;;;;;;;;;;;;;89;2;2;0
38109;151;0;0;0;0;0;0;0;0;0;0;;;;;;1510;10;10;0
38110;"58,12";0;0;0;0;0;0;0;0;0;0;;;;;;"581,2";10;10;0
38111;"149,13";0;0;0;;;;;;;;;;;;;"447,39";3;3;0
38112;"68,9";0;0;0;0;0;0;;;;;;;;;;"413,4";6;6;0
38113;"26,04";0;0;0;0;0;0;0;0;0;0;;;;;;"260,4";10;10;0
38114;"167,96";0;0;0;0;0;0;0;0;0;0;0;0;;;;"2015,52";12;12;0
38115;"78,96";0;0;0;0;0;0;;;;;;;;;;"473,76";6;6;0
38116;"65,01";0;0;0;0;0;0;0;0;0;0;;;;;;"650,1";10;10;0
38117;"36,97";0;0;0;0;0;0;;;;;;;;;;"221,82";6;6;0
38118;"17,57";0;0;0;0;0;;;;;;;;;;;"87,85";5;5;0
38119;"144,32";0;0;0;0;0;0;0;0;0;0;;;;;;"1443,2";10;10;0
38120;"67,13";0;0;0;0;0;0;;;;;;;;;;"402,78";6;6;0
38121;37;0;0;0;;;;;;;;;;;;;111;3;3;0
38122;"29,68";0;0;0;0;0;;;;;;;;;;;"148,4";5;5;0
38123;"79,42";0;0;0;0;0;0;0;0;0;0;;;;;;"794,2";10;10;0
38124;"29,99";0;0;0;0;0;0;0;0;0;0;;;;;;"299,9";10;10;0
38125;"141,06";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1692,72";12;12;0
38126;"28,11";0;0;0;0;0;0;0;0;0;0;0;0;;;;"337,32";12;12;0
38127;27;0;0;;;;;;;;;;;;;;54;2;2;0
38128;"51,95";0;0;0;0;0;0;0;0;0;0;;;;;;"519,5";10;10;0
38129;"119,72";0;0;0;0;0;0;0;0;0;0;;;;;;"1197,2";10;10;0
38130;"71,99";0;0;0;0;0;0;;;;;;;;;;"431,94";6;6;0
38131;"67,92";0;0;0;0;0;0;;;;;;;;;;"407,52";6;6;0
38132;"148,97";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1787,64";12;12;0
38133;"56,28";0;0;0;0;0;0;0;0;0;0;0;0;;;;"675,36";12;12;0
38134;"690,9";0;;;;;;;;;;;;;;;"690,9";1;1;0
38135;"48,64";0;0;0;;;;;;;;;;;;;"145,92";3;3;0
38136;"112,75";0;0;0;0;0;;;;;;;;;;;"563,75";5;5;0
38137;"145,29";0;0;0;0;0;0;;;;;;;;;;"871,74";6;6;0
38138;"44,86";0;0;0;0;0;0;;;;;;;;;;"269,16";6;6;0
38139;"49,09";0;0;0;0;0;;;;;;;;;;;"245,45";5;5;0
38140;"109,9";0;0;0;0;0;0;0;0;0;0;;;;;;1099;10;10;0
38141;"71,48";0;0;0;0;0;0;0;0;0;0;0;0;;;;"857,76";12;12;0
38142;"234,67";0;0;0;0;;;;;;;;;;;;"938,68";4;4;0
38143;"63,84";0;0;0;0;0;0;;;;;;;;;;"383,04";6;6;0
38144;"116,67";0;0;0;0;0;;;;;;;;;;;"583,35";5;5;0
38145;"102,88";0;0;0;0;0;0;;;;;;;;;;"617,28";6;6;0
38146;"11,12";0;0;0;0;0;;;;;;;;;;;"55,6";5;5;0
38147;"196,7";0;0;0;0;0;0;0;0;0;0;0;0;;;;"2360,4";12;12;0
38148;"162,75";0;0;0;0;0;;;;;;;;;;;"813,75";5;5;0
38149;"162,93";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1955,16";12;12;0
38150;37;0;0;0;;;;;;;;;;;;;111;3;3;0
38151;"104,67";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1256,04";12;12;0
38152;173;0;0;0;0;0;0;0;;;;;;;;;1211;7;7;0
38153;"20,95";0;0;0;0;0;0;;;;;;;;;;"125,7";6;6;0
38154;67;0;0;0;0;0;0;0;0;0;0;;;;;;670;10;10;0
38155;"92,77";0;0;0;;;;;;;;;;;;;"278,31";3;3;0
38156;"29,76";0;0;0;0;0;0;0;0;0;0;;;;;;"297,6";10;10;0
38157;"39,65";0;0;0;0;;;;;;;;;;;;"158,6";4;4;0
38158;"161,08";0;0;;;;;;;;;;;;;;"322,16";2;2;0
38159;"143,34";0;0;;;;;;;;;;;;;;"286,68";2;2;0
38160;"21,5";0;0;0;0;0;0;;;;;;;;;;129;6;6;0
38161;"64,31";0;0;0;;;;;;;;;;;;;"192,93";3;3;0
38162;"153,19";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"2297,85";15;15;0
38163;"29,9";0;;;;;;;;;;;;;;;"29,9";1;1;0
38164;"124,94";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1874,1";15;15;0
38165;"174,5";0;0;0;0;0;0;0;0;0;0;0;0;0;;;"2268,5";13;13;0
38166;"35,86";0;0;0;0;0;0;0;0;0;0;0;0;;;;"430,32";12;12;0
38167;"55,59";0;0;;;;;;;;;;;;;;"111,18";2;2;0
38168;"175,45";0;0;0;0;0;0;;;;;;;;;;"1052,7";6;6;0
38169;"26,58";0;0;;;;;;;;;;;;;;"53,16";2;2;0
38170;"51,64";0;0;0;0;0;0;0;0;0;0;0;0;;;;"619,68";12;12;0
38171;"203,71";0;0;0;0;0;0;0;0;0;0;0;0;;;;"2444,52";12;12;0
38172;"147,01";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"2205,15";15;15;0
38173;"90,14";0;0;0;0;0;0;0;0;0;0;;;;;;"901,4";10;10;0
38174;"17,06";0;0;0;0;;;;;;;;;;;;"68,24";4;4;0
38175;"117,54";0;0;0;0;0;0;;;;;;;;;;"705,24";6;6;0
38176;"138,28";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1659,36";12;12;0
38177;"149,64";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"2244,6";15;15;0
38178;"9,99";0;0;0;0;0;0;;;;;;;;;;"59,94";6;6;0
38179;71;0;0;0;0;0;0;0;0;0;0;;;;;;710;10;10;0
38180;"16,5";0;0;0;0;0;0;;;;;;;;;;99;6;6;0
38181;"62,42";0;0;0;;;;;;;;;;;;;"187,26";3;3;0
38182;"95,77";0;0;0;0;0;0;;;;;;;;;;"574,62";6;6;0
38183;"40,76";0;0;0;0;0;0;;;;;;;;;;"244,56";6;6;0
38184;"99,96";0;0;0;;;;;;;;;;;;;"299,88";3;3;0
38185;"125,9";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1510,8";12;12;0
38186;"112,72";0;0;0;0;0;;;;;;;;;;;"563,6";5;5;0
38187;"69,86";0;0;0;0;;;;;;;;;;;;"279,44";4;4;0
38188;"39,9";0;;;;;;;;;;;;;;;"39,9";1;1;0
38189;"49,07";0;0;0;0;0;0;0;;;;;;;;;"343,49";7;7;0
38190;"114,88";0;0;0;;;;;;;;;;;;;"344,64";3;3;0
38191;"64,99";0;0;0;0;0;0;0;0;0;0;;;;;;"649,9";10;10;0
38192;"113,43";0;0;0;;;;;;;;;;;;;"340,29";3;3;0
38193;"27,96";0;0;0;0;;;;;;;;;;;;"111,84";4;4;0
38194;"88,01";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1056,12";12;12;0
38195;"84,68";0;0;0;0;;;;;;;;;;;;"338,72";4;4;0
38196;46;0;0;0;0;0;;;;;;;;;;;230;5;5;0
38197;"13,3";0;0;0;;;;;;;;;;;;;"39,9";3;3;0
38198;"76,36";0;0;0;0;0;0;0;0;;;;;;;;"610,88";8;8;0
38199;"68,7";0;0;0;0;0;0;;;;;;;;;;"412,2";6;6;0
38200;"143,22";0;0;0;0;0;;;;;;;;;;;"716,1";5;5;0
38201;"56,87";0;0;0;0;0;0;0;0;0;0;0;0;;;;"682,44";12;12;0
38202;269;0;0;0;;;;;;;;;;;;;807;3;3;0
38203;"87,68";0;0;0;0;0;0;0;0;0;0;;;;;;"876,8";10;10;0
38204;"51,63";0;0;0;;;;;;;;;;;;;"154,89";3;3;0
38205;"77,07";0;0;0;0;0;0;0;0;0;0;;;;;;"770,7";10;10;0
38206;"101,65";0;0;0;0;0;0;0;0;0;0;;;;;;"1016,5";10;10;0
38207;"274,19";0;0;0;0;0;0;0;0;0;0;0;0;0;;;"3564,47";13;13;0
38208;"56,6";0;0;0;0;0;0;;;;;;;;;;"339,6";6;6;0
38209;"95,23";0;0;;;;;;;;;;;;;;"190,46";2;2;0
38210;"145,61";0;0;0;0;0;0;0;0;0;;;;;;;"1310,49";9;9;0
38211;"78,29";0;0;0;0;0;0;;;;;;;;;;"469,74";6;6;0
38212;"119,5";0;0;;;;;;;;;;;;;;239;2;2;0
38213;"33,26";0;0;0;0;0;0;0;0;0;0;;;;;;"332,6";10;10;0
38214;"171,67";0;0;0;0;0;0;0;0;0;;;;;;;"1545,03";9;9;0
38215;"162,95";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1955,4";12;12;0
38216;"21,78";0;0;0;0;0;0;0;0;0;0;;;;;;"217,8";10;10;0
38217;"29,5";0;0;;;;;;;;;;;;;;59;2;2;0
38218;155;0;0;0;0;0;0;0;0;0;0;0;0;;;;1860;12;12;0
38219;"14,38";0;0;0;0;0;;;;;;;;;;;"71,9";5;5;0
38220;"120,44";0;;;;;;;;;;;;;;;"120,44";1;1;0
38221;"94,5";0;;;;;;;;;;;;;;;"94,5";1;1;0
38222;"161,83";0;0;0;0;0;0;0;0;0;0;;;;;;"1618,3";10;10;0
38223;"18,5";0;0;0;0;0;0;;;;;;;;;;111;6;6;0
38224;129;0;;;;;;;;;;;;;;;129;1;1;0
38225;"54,54";0;0;0;0;0;0;0;0;;;;;;;;"436,32";8;8;0
38226;"361,12";0;0;0;;;;;;;;;;;;;"1083,36";3;3;0
38227;"37,16";0;0;0;;;;;;;;;;;;;"111,48";3;3;0
38228;"275,54";0;0;0;0;0;0;0;0;0;0;0;0;;;;"3306,48";12;12;0
38229;"16,5";0;0;0;0;0;0;;;;;;;;;;99;6;6;0
38230;"15,48";0;0;0;0;0;0;;;;;;;;;;"92,88";6;6;0
38231;"75,21";0;0;0;0;0;0;0;0;;;;;;;;"601,68";8;8;0
38232;"153,24";0;0;0;0;0;;;;;;;;;;;"766,2";5;5;0
38233;"59,9";0;;;;;;;;;;;;;;;"59,9";1;1;0
38234;"32,83";0;0;0;0;0;0;0;0;0;0;;;;;;"328,3";10;10;0
38235;"163,28";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1959,36";12;12;0
38236;"56,91";0;0;0;0;0;0;0;0;0;0;;;;;;"569,1";10;10;0
38237;"169,2";0;0;0;0;0;0;0;0;0;;;;;;;"1522,8";9;9;0
38238;"43,6";0;0;0;0;0;0;0;0;0;0;;;;;;436;10;10;0
38239;"58,21";0;0;0;0;0;0;0;0;0;0;;;;;;"582,1";10;10;0
38240;"139,14";0;0;0;0;0;0;;;;;;;;;;"834,84";6;6;0
38241;"155,23";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1862,76";12;12;0
38242;"94,79";0;0;0;0;0;0;0;0;0;0;;;;;;"947,9";10;10;0
38243;"120,43";0;0;;;;;;;;;;;;;;"240,86";2;2;0
38244;"20,32";0;0;0;0;0;0;0;0;0;0;0;0;;;;"243,84";12;12;0
38245;"16,5";0;0;0;0;0;0;;;;;;;;;;99;6;6;0
38246;"16,5";0;0;0;0;0;;;;;;;;;;;"82,5";5;5;0
